"id","district_full_code","country_code","country_name","province_code","province_name","city_code","city_full_code","city_name","district_code","district_name","ctime","mtime"
505,"211002","86",中国,"21",辽宁省,"10","2110",辽阳市,"02",白塔区,"2017-02-13","2017-02-13"
506,"211003","86",中国,"21",辽宁省,"10","2110",辽阳市,"03",文圣区,"2017-02-13","2017-02-13"
507,"211004","86",中国,"21",辽宁省,"10","2110",辽阳市,"04",宏伟区,"2017-02-13","2017-02-13"
508,"211005","86",中国,"21",辽宁省,"10","2110",辽阳市,"05",弓长岭区,"2017-02-13","2017-02-13"
509,"211011","86",中国,"21",辽宁省,"10","2110",辽阳市,"11",太子河区,"2017-02-13","2017-02-13"
510,"211021","86",中国,"21",辽宁省,"10","2110",辽阳市,"21",辽阳县,"2017-02-13","2017-02-13"
511,"211081","86",中国,"21",辽宁省,"10","2110",辽阳市,"81",灯塔市,"2017-02-13","2017-02-13"
512,"211102","86",中国,"21",辽宁省,"11","2111",盘锦市,"02",双台子区,"2017-02-13","2017-02-13"
513,"211103","86",中国,"21",辽宁省,"11","2111",盘锦市,"03",兴隆台区,"2017-02-13","2017-02-13"
514,"211121","86",中国,"21",辽宁省,"11","2111",盘锦市,"21",大洼县,"2017-02-13","2017-02-13"
515,"211122","86",中国,"21",辽宁省,"11","2111",盘锦市,"22",盘山县,"2017-02-13","2017-02-13"
516,"211202","86",中国,"21",辽宁省,"12","2112",铁岭市,"02",银州区,"2017-02-13","2017-02-13"
517,"211204","86",中国,"21",辽宁省,"12","2112",铁岭市,"04",清河区,"2017-02-13","2017-02-13"
518,"211221","86",中国,"21",辽宁省,"12","2112",铁岭市,"21",铁岭县,"2017-02-13","2017-02-13"
519,"211223","86",中国,"21",辽宁省,"12","2112",铁岭市,"23",西丰县,"2017-02-13","2017-02-13"
520,"211224","86",中国,"21",辽宁省,"12","2112",铁岭市,"24",昌图县,"2017-02-13","2017-02-13"
521,"211281","86",中国,"21",辽宁省,"12","2112",铁岭市,"81",调兵山市,"2017-02-13","2017-02-13"
522,"211282","86",中国,"21",辽宁省,"12","2112",铁岭市,"82",开原市,"2017-02-13","2017-02-13"
523,"211302","86",中国,"21",辽宁省,"13","2113",朝阳市,"02",双塔区,"2017-02-13","2017-02-13"
524,"211303","86",中国,"21",辽宁省,"13","2113",朝阳市,"03",龙城区,"2017-02-13","2017-02-13"
525,"211321","86",中国,"21",辽宁省,"13","2113",朝阳市,"21",朝阳县,"2017-02-13","2017-02-13"
526,"211322","86",中国,"21",辽宁省,"13","2113",朝阳市,"22",建平县,"2017-02-13","2017-02-13"
527,"211324","86",中国,"21",辽宁省,"13","2113",朝阳市,"24",喀喇沁左翼蒙古族自治县,"2017-02-13","2017-02-13"
528,"211381","86",中国,"21",辽宁省,"13","2113",朝阳市,"81",北票市,"2017-02-13","2017-02-13"
529,"211382","86",中国,"21",辽宁省,"13","2113",朝阳市,"82",凌源市,"2017-02-13","2017-02-13"
530,"211402","86",中国,"21",辽宁省,"14","2114",葫芦岛市,"02",连山区,"2017-02-13","2017-02-13"
531,"211403","86",中国,"21",辽宁省,"14","2114",葫芦岛市,"03",龙港区,"2017-02-13","2017-02-13"
532,"211404","86",中国,"21",辽宁省,"14","2114",葫芦岛市,"04",南票区,"2017-02-13","2017-02-13"
533,"211421","86",中国,"21",辽宁省,"14","2114",葫芦岛市,"21",绥中县,"2017-02-13","2017-02-13"
534,"211422","86",中国,"21",辽宁省,"14","2114",葫芦岛市,"22",建昌县,"2017-02-13","2017-02-13"
535,"211481","86",中国,"21",辽宁省,"14","2114",葫芦岛市,"81",兴城市,"2017-02-13","2017-02-13"
536,"220102","86",中国,"22",吉林省,"01","2201",长春市,"02",南关区,"2017-02-13","2017-02-13"
537,"220103","86",中国,"22",吉林省,"01","2201",长春市,"03",宽城区,"2017-02-13","2017-02-13"
538,"220104","86",中国,"22",吉林省,"01","2201",长春市,"04",朝阳区,"2017-02-13","2017-02-13"
539,"220105","86",中国,"22",吉林省,"01","2201",长春市,"05",二道区,"2017-02-13","2017-02-13"
540,"220106","86",中国,"22",吉林省,"01","2201",长春市,"06",绿园区,"2017-02-13","2017-02-13"
541,"220112","86",中国,"22",吉林省,"01","2201",长春市,"12",双阳区,"2017-02-13","2017-02-13"
542,"220122","86",中国,"22",吉林省,"01","2201",长春市,"22",农安县,"2017-02-13","2017-02-13"
543,"220181","86",中国,"22",吉林省,"01","2201",长春市,"81",九台市,"2017-02-13","2017-02-13"
544,"220182","86",中国,"22",吉林省,"01","2201",长春市,"82",榆树市,"2017-02-13","2017-02-13"
545,"220183","86",中国,"22",吉林省,"01","2201",长春市,"83",德惠市,"2017-02-13","2017-02-13"
546,"220202","86",中国,"22",吉林省,"02","2202",吉林市,"02",昌邑区,"2017-02-13","2017-02-13"
547,"220203","86",中国,"22",吉林省,"02","2202",吉林市,"03",龙潭区,"2017-02-13","2017-02-13"
548,"220204","86",中国,"22",吉林省,"02","2202",吉林市,"04",船营区,"2017-02-13","2017-02-13"
549,"220211","86",中国,"22",吉林省,"02","2202",吉林市,"11",丰满区,"2017-02-13","2017-02-13"
550,"220221","86",中国,"22",吉林省,"02","2202",吉林市,"21",永吉县,"2017-02-13","2017-02-13"
551,"220281","86",中国,"22",吉林省,"02","2202",吉林市,"81",蛟河市,"2017-02-13","2017-02-13"
552,"220282","86",中国,"22",吉林省,"02","2202",吉林市,"82",桦甸市,"2017-02-13","2017-02-13"
553,"220283","86",中国,"22",吉林省,"02","2202",吉林市,"83",舒兰市,"2017-02-13","2017-02-13"
554,"220284","86",中国,"22",吉林省,"02","2202",吉林市,"84",磐石市,"2017-02-13","2017-02-13"
555,"220302","86",中国,"22",吉林省,"03","2203",四平市,"02",铁西区,"2017-02-13","2017-02-13"
556,"220303","86",中国,"22",吉林省,"03","2203",四平市,"03",铁东区,"2017-02-13","2017-02-13"
557,"220322","86",中国,"22",吉林省,"03","2203",四平市,"22",梨树县,"2017-02-13","2017-02-13"
558,"220323","86",中国,"22",吉林省,"03","2203",四平市,"23",伊通满族自治县,"2017-02-13","2017-02-13"
559,"220381","86",中国,"22",吉林省,"03","2203",四平市,"81",公主岭市,"2017-02-13","2017-02-13"
560,"220382","86",中国,"22",吉林省,"03","2203",四平市,"82",双辽市,"2017-02-13","2017-02-13"
561,"220402","86",中国,"22",吉林省,"04","2204",辽源市,"02",龙山区,"2017-02-13","2017-02-13"
562,"220403","86",中国,"22",吉林省,"04","2204",辽源市,"03",西安区,"2017-02-13","2017-02-13"
563,"220421","86",中国,"22",吉林省,"04","2204",辽源市,"21",东丰县,"2017-02-13","2017-02-13"
564,"220422","86",中国,"22",吉林省,"04","2204",辽源市,"22",东辽县,"2017-02-13","2017-02-13"
565,"220502","86",中国,"22",吉林省,"05","2205",通化市,"02",东昌区,"2017-02-13","2017-02-13"
566,"220503","86",中国,"22",吉林省,"05","2205",通化市,"03",二道江区,"2017-02-13","2017-02-13"
567,"220521","86",中国,"22",吉林省,"05","2205",通化市,"21",通化县,"2017-02-13","2017-02-13"
568,"220523","86",中国,"22",吉林省,"05","2205",通化市,"23",辉南县,"2017-02-13","2017-02-13"
569,"220524","86",中国,"22",吉林省,"05","2205",通化市,"24",柳河县,"2017-02-13","2017-02-13"
570,"220581","86",中国,"22",吉林省,"05","2205",通化市,"81",梅河口市,"2017-02-13","2017-02-13"
571,"220582","86",中国,"22",吉林省,"05","2205",通化市,"82",集安市,"2017-02-13","2017-02-13"
572,"220602","86",中国,"22",吉林省,"06","2206",白山市,"02",浑江区,"2017-02-13","2017-02-13"
573,"220605","86",中国,"22",吉林省,"06","2206",白山市,"05",江源区,"2017-02-13","2017-02-13"
574,"220621","86",中国,"22",吉林省,"06","2206",白山市,"21",抚松县,"2017-02-13","2017-02-13"
575,"220622","86",中国,"22",吉林省,"06","2206",白山市,"22",靖宇县,"2017-02-13","2017-02-13"
576,"220623","86",中国,"22",吉林省,"06","2206",白山市,"23",长白朝鲜族自治县,"2017-02-13","2017-02-13"
577,"220681","86",中国,"22",吉林省,"06","2206",白山市,"81",临江市,"2017-02-13","2017-02-13"
578,"220702","86",中国,"22",吉林省,"07","2207",松原市,"02",宁江区,"2017-02-13","2017-02-13"
579,"220721","86",中国,"22",吉林省,"07","2207",松原市,"21",前郭尔罗斯蒙古族自治县,"2017-02-13","2017-02-13"
580,"220722","86",中国,"22",吉林省,"07","2207",松原市,"22",长岭县,"2017-02-13","2017-02-13"
581,"220723","86",中国,"22",吉林省,"07","2207",松原市,"23",乾安县,"2017-02-13","2017-02-13"
582,"220724","86",中国,"22",吉林省,"07","2207",松原市,"24",扶余县,"2017-02-13","2017-02-13"
583,"220802","86",中国,"22",吉林省,"08","2208",白城市,"02",洮北区,"2017-02-13","2017-02-13"
584,"220821","86",中国,"22",吉林省,"08","2208",白城市,"21",镇赉县,"2017-02-13","2017-02-13"
585,"220822","86",中国,"22",吉林省,"08","2208",白城市,"22",通榆县,"2017-02-13","2017-02-13"
586,"220881","86",中国,"22",吉林省,"08","2208",白城市,"81",洮南市,"2017-02-13","2017-02-13"
587,"220882","86",中国,"22",吉林省,"08","2208",白城市,"82",大安市,"2017-02-13","2017-02-13"
588,"222401","86",中国,"22",吉林省,"24","2224",延边朝鲜族自治州 ,"01",延吉市,"2017-02-13","2017-02-13"
589,"222402","86",中国,"22",吉林省,"24","2224",延边朝鲜族自治州 ,"02",图们市,"2017-02-13","2017-02-13"
590,"222403","86",中国,"22",吉林省,"24","2224",延边朝鲜族自治州 ,"03",敦化市,"2017-02-13","2017-02-13"
591,"222404","86",中国,"22",吉林省,"24","2224",延边朝鲜族自治州 ,"04",珲春市,"2017-02-13","2017-02-13"
592,"222405","86",中国,"22",吉林省,"24","2224",延边朝鲜族自治州 ,"05",龙井市,"2017-02-13","2017-02-13"
593,"222406","86",中国,"22",吉林省,"24","2224",延边朝鲜族自治州 ,"06",和龙市,"2017-02-13","2017-02-13"
594,"222424","86",中国,"22",吉林省,"24","2224",延边朝鲜族自治州 ,"24",汪清县,"2017-02-13","2017-02-13"
595,"222426","86",中国,"22",吉林省,"24","2224",延边朝鲜族自治州 ,"26",安图县,"2017-02-13","2017-02-13"
596,"230102","86",中国,"23",黑龙江省,"01","2301",哈尔滨市,"02",道里区,"2017-02-13","2017-02-13"
597,"230103","86",中国,"23",黑龙江省,"01","2301",哈尔滨市,"03",南岗区,"2017-02-13","2017-02-13"
598,"230104","86",中国,"23",黑龙江省,"01","2301",哈尔滨市,"04",道外区,"2017-02-13","2017-02-13"
599,"230108","86",中国,"23",黑龙江省,"01","2301",哈尔滨市,"08",平房区,"2017-02-13","2017-02-13"
600,"230109","86",中国,"23",黑龙江省,"01","2301",哈尔滨市,"09",松北区,"2017-02-13","2017-02-13"
601,"230110","86",中国,"23",黑龙江省,"01","2301",哈尔滨市,"10",香坊区,"2017-02-13","2017-02-13"
602,"230111","86",中国,"23",黑龙江省,"01","2301",哈尔滨市,"11",呼兰区,"2017-02-13","2017-02-13"
603,"230112","86",中国,"23",黑龙江省,"01","2301",哈尔滨市,"12",阿城区,"2017-02-13","2017-02-13"
604,"230123","86",中国,"23",黑龙江省,"01","2301",哈尔滨市,"23",依兰县,"2017-02-13","2017-02-13"
605,"230124","86",中国,"23",黑龙江省,"01","2301",哈尔滨市,"24",方正县,"2017-02-13","2017-02-13"
606,"230125","86",中国,"23",黑龙江省,"01","2301",哈尔滨市,"25",宾县,"2017-02-13","2017-02-13"
607,"230126","86",中国,"23",黑龙江省,"01","2301",哈尔滨市,"26",巴彦县,"2017-02-13","2017-02-13"
608,"230127","86",中国,"23",黑龙江省,"01","2301",哈尔滨市,"27",木兰县,"2017-02-13","2017-02-13"
609,"230128","86",中国,"23",黑龙江省,"01","2301",哈尔滨市,"28",通河县,"2017-02-13","2017-02-13"
610,"230129","86",中国,"23",黑龙江省,"01","2301",哈尔滨市,"29",延寿县,"2017-02-13","2017-02-13"
611,"230182","86",中国,"23",黑龙江省,"01","2301",哈尔滨市,"82",双城市,"2017-02-13","2017-02-13"
612,"230183","86",中国,"23",黑龙江省,"01","2301",哈尔滨市,"83",尚志市,"2017-02-13","2017-02-13"
613,"230184","86",中国,"23",黑龙江省,"01","2301",哈尔滨市,"84",五常市,"2017-02-13","2017-02-13"
614,"230202","86",中国,"23",黑龙江省,"02","2302",齐齐哈尔市,"02",龙沙区,"2017-02-13","2017-02-13"
615,"230203","86",中国,"23",黑龙江省,"02","2302",齐齐哈尔市,"03",建华区,"2017-02-13","2017-02-13"
616,"230204","86",中国,"23",黑龙江省,"02","2302",齐齐哈尔市,"04",铁锋区,"2017-02-13","2017-02-13"
617,"230205","86",中国,"23",黑龙江省,"02","2302",齐齐哈尔市,"05",昂昂溪区,"2017-02-13","2017-02-13"
618,"230206","86",中国,"23",黑龙江省,"02","2302",齐齐哈尔市,"06",富拉尔基区,"2017-02-13","2017-02-13"
619,"230207","86",中国,"23",黑龙江省,"02","2302",齐齐哈尔市,"07",碾子山区,"2017-02-13","2017-02-13"
620,"230208","86",中国,"23",黑龙江省,"02","2302",齐齐哈尔市,"08",梅里斯达斡尔族区,"2017-02-13","2017-02-13"
621,"230221","86",中国,"23",黑龙江省,"02","2302",齐齐哈尔市,"21",龙江县,"2017-02-13","2017-02-13"
622,"230223","86",中国,"23",黑龙江省,"02","2302",齐齐哈尔市,"23",依安县,"2017-02-13","2017-02-13"
623,"230224","86",中国,"23",黑龙江省,"02","2302",齐齐哈尔市,"24",泰来县,"2017-02-13","2017-02-13"
624,"230225","86",中国,"23",黑龙江省,"02","2302",齐齐哈尔市,"25",甘南县,"2017-02-13","2017-02-13"
625,"230227","86",中国,"23",黑龙江省,"02","2302",齐齐哈尔市,"27",富裕县,"2017-02-13","2017-02-13"
626,"230229","86",中国,"23",黑龙江省,"02","2302",齐齐哈尔市,"29",克山县,"2017-02-13","2017-02-13"
627,"230230","86",中国,"23",黑龙江省,"02","2302",齐齐哈尔市,"30",克东县,"2017-02-13","2017-02-13"
628,"230231","86",中国,"23",黑龙江省,"02","2302",齐齐哈尔市,"31",拜泉县,"2017-02-13","2017-02-13"
629,"230281","86",中国,"23",黑龙江省,"02","2302",齐齐哈尔市,"81",讷河市,"2017-02-13","2017-02-13"
630,"230302","86",中国,"23",黑龙江省,"03","2303",鸡西市,"02",鸡冠区,"2017-02-13","2017-02-13"
631,"230303","86",中国,"23",黑龙江省,"03","2303",鸡西市,"03",恒山区,"2017-02-13","2017-02-13"
632,"230304","86",中国,"23",黑龙江省,"03","2303",鸡西市,"04",滴道区,"2017-02-13","2017-02-13"
633,"230305","86",中国,"23",黑龙江省,"03","2303",鸡西市,"05",梨树区,"2017-02-13","2017-02-13"
634,"230306","86",中国,"23",黑龙江省,"03","2303",鸡西市,"06",城子河区,"2017-02-13","2017-02-13"
635,"230307","86",中国,"23",黑龙江省,"03","2303",鸡西市,"07",麻山区,"2017-02-13","2017-02-13"
636,"230321","86",中国,"23",黑龙江省,"03","2303",鸡西市,"21",鸡东县,"2017-02-13","2017-02-13"
637,"230381","86",中国,"23",黑龙江省,"03","2303",鸡西市,"81",虎林市,"2017-02-13","2017-02-13"
638,"230382","86",中国,"23",黑龙江省,"03","2303",鸡西市,"82",密山市,"2017-02-13","2017-02-13"
639,"230402","86",中国,"23",黑龙江省,"04","2304",鹤岗市,"02",向阳区,"2017-02-13","2017-02-13"
640,"230403","86",中国,"23",黑龙江省,"04","2304",鹤岗市,"03",工农区,"2017-02-13","2017-02-13"
641,"230404","86",中国,"23",黑龙江省,"04","2304",鹤岗市,"04",南山区,"2017-02-13","2017-02-13"
642,"230405","86",中国,"23",黑龙江省,"04","2304",鹤岗市,"05",兴安区,"2017-02-13","2017-02-13"
643,"230406","86",中国,"23",黑龙江省,"04","2304",鹤岗市,"06",东山区,"2017-02-13","2017-02-13"
644,"230407","86",中国,"23",黑龙江省,"04","2304",鹤岗市,"07",兴山区,"2017-02-13","2017-02-13"
645,"230421","86",中国,"23",黑龙江省,"04","2304",鹤岗市,"21",萝北县,"2017-02-13","2017-02-13"
646,"230422","86",中国,"23",黑龙江省,"04","2304",鹤岗市,"22",绥滨县,"2017-02-13","2017-02-13"
647,"230502","86",中国,"23",黑龙江省,"05","2305",双鸭山市,"02",尖山区,"2017-02-13","2017-02-13"
648,"230503","86",中国,"23",黑龙江省,"05","2305",双鸭山市,"03",岭东区,"2017-02-13","2017-02-13"
649,"230505","86",中国,"23",黑龙江省,"05","2305",双鸭山市,"05",四方台区,"2017-02-13","2017-02-13"
650,"230506","86",中国,"23",黑龙江省,"05","2305",双鸭山市,"06",宝山区,"2017-02-13","2017-02-13"
651,"230521","86",中国,"23",黑龙江省,"05","2305",双鸭山市,"21",集贤县,"2017-02-13","2017-02-13"
652,"230522","86",中国,"23",黑龙江省,"05","2305",双鸭山市,"22",友谊县,"2017-02-13","2017-02-13"
653,"230523","86",中国,"23",黑龙江省,"05","2305",双鸭山市,"23",宝清县,"2017-02-13","2017-02-13"
654,"230524","86",中国,"23",黑龙江省,"05","2305",双鸭山市,"24",饶河县,"2017-02-13","2017-02-13"
655,"230602","86",中国,"23",黑龙江省,"06","2306",大庆市,"02",萨尔图区,"2017-02-13","2017-02-13"
656,"230603","86",中国,"23",黑龙江省,"06","2306",大庆市,"03",龙凤区,"2017-02-13","2017-02-13"
657,"230604","86",中国,"23",黑龙江省,"06","2306",大庆市,"04",让胡路区,"2017-02-13","2017-02-13"
658,"230605","86",中国,"23",黑龙江省,"06","2306",大庆市,"05",红岗区,"2017-02-13","2017-02-13"
659,"230606","86",中国,"23",黑龙江省,"06","2306",大庆市,"06",大同区,"2017-02-13","2017-02-13"
660,"230621","86",中国,"23",黑龙江省,"06","2306",大庆市,"21",肇州县,"2017-02-13","2017-02-13"
661,"230622","86",中国,"23",黑龙江省,"06","2306",大庆市,"22",肇源县,"2017-02-13","2017-02-13"
662,"230623","86",中国,"23",黑龙江省,"06","2306",大庆市,"23",林甸县,"2017-02-13","2017-02-13"
663,"230624","86",中国,"23",黑龙江省,"06","2306",大庆市,"24",杜尔伯特蒙古族自治县,"2017-02-13","2017-02-13"
664,"230702","86",中国,"23",黑龙江省,"07","2307",伊春市,"02",伊春区,"2017-02-13","2017-02-13"
665,"230703","86",中国,"23",黑龙江省,"07","2307",伊春市,"03",南岔区,"2017-02-13","2017-02-13"
666,"230704","86",中国,"23",黑龙江省,"07","2307",伊春市,"04",友好区,"2017-02-13","2017-02-13"
667,"230705","86",中国,"23",黑龙江省,"07","2307",伊春市,"05",西林区,"2017-02-13","2017-02-13"
668,"230706","86",中国,"23",黑龙江省,"07","2307",伊春市,"06",翠峦区,"2017-02-13","2017-02-13"
669,"230707","86",中国,"23",黑龙江省,"07","2307",伊春市,"07",新青区,"2017-02-13","2017-02-13"
670,"230708","86",中国,"23",黑龙江省,"07","2307",伊春市,"08",美溪区,"2017-02-13","2017-02-13"
671,"230709","86",中国,"23",黑龙江省,"07","2307",伊春市,"09",金山屯区,"2017-02-13","2017-02-13"
672,"230710","86",中国,"23",黑龙江省,"07","2307",伊春市,"10",五营区,"2017-02-13","2017-02-13"
673,"230711","86",中国,"23",黑龙江省,"07","2307",伊春市,"11",乌马河区,"2017-02-13","2017-02-13"
674,"230712","86",中国,"23",黑龙江省,"07","2307",伊春市,"12",汤旺河区,"2017-02-13","2017-02-13"
675,"230713","86",中国,"23",黑龙江省,"07","2307",伊春市,"13",带岭区,"2017-02-13","2017-02-13"
676,"230714","86",中国,"23",黑龙江省,"07","2307",伊春市,"14",乌伊岭区,"2017-02-13","2017-02-13"
677,"230715","86",中国,"23",黑龙江省,"07","2307",伊春市,"15",红星区,"2017-02-13","2017-02-13"
678,"230716","86",中国,"23",黑龙江省,"07","2307",伊春市,"16",上甘岭区,"2017-02-13","2017-02-13"
679,"230722","86",中国,"23",黑龙江省,"07","2307",伊春市,"22",嘉荫县,"2017-02-13","2017-02-13"
680,"230781","86",中国,"23",黑龙江省,"07","2307",伊春市,"81",铁力市,"2017-02-13","2017-02-13"
681,"230803","86",中国,"23",黑龙江省,"08","2308",佳木斯市,"03",向阳区,"2017-02-13","2017-02-13"
682,"230804","86",中国,"23",黑龙江省,"08","2308",佳木斯市,"04",前进区,"2017-02-13","2017-02-13"
683,"230805","86",中国,"23",黑龙江省,"08","2308",佳木斯市,"05",东风区,"2017-02-13","2017-02-13"
684,"230811","86",中国,"23",黑龙江省,"08","2308",佳木斯市,"11",郊区,"2017-02-13","2017-02-13"
685,"230822","86",中国,"23",黑龙江省,"08","2308",佳木斯市,"22",桦南县,"2017-02-13","2017-02-13"
686,"230826","86",中国,"23",黑龙江省,"08","2308",佳木斯市,"26",桦川县,"2017-02-13","2017-02-13"
687,"230828","86",中国,"23",黑龙江省,"08","2308",佳木斯市,"28",汤原县,"2017-02-13","2017-02-13"
688,"230833","86",中国,"23",黑龙江省,"08","2308",佳木斯市,"33",抚远县,"2017-02-13","2017-02-13"
689,"230881","86",中国,"23",黑龙江省,"08","2308",佳木斯市,"81",同江市,"2017-02-13","2017-02-13"
690,"230882","86",中国,"23",黑龙江省,"08","2308",佳木斯市,"82",富锦市,"2017-02-13","2017-02-13"
691,"230902","86",中国,"23",黑龙江省,"09","2309",七台河市,"02",新兴区,"2017-02-13","2017-02-13"
692,"230903","86",中国,"23",黑龙江省,"09","2309",七台河市,"03",桃山区,"2017-02-13","2017-02-13"
693,"230904","86",中国,"23",黑龙江省,"09","2309",七台河市,"04",茄子河区,"2017-02-13","2017-02-13"
694,"230921","86",中国,"23",黑龙江省,"09","2309",七台河市,"21",勃利县,"2017-02-13","2017-02-13"
695,"231002","86",中国,"23",黑龙江省,"10","2310",牡丹江市,"02",东安区,"2017-02-13","2017-02-13"
696,"231003","86",中国,"23",黑龙江省,"10","2310",牡丹江市,"03",阳明区,"2017-02-13","2017-02-13"
697,"231004","86",中国,"23",黑龙江省,"10","2310",牡丹江市,"04",爱民区,"2017-02-13","2017-02-13"
698,"231005","86",中国,"23",黑龙江省,"10","2310",牡丹江市,"05",西安区,"2017-02-13","2017-02-13"
699,"231024","86",中国,"23",黑龙江省,"10","2310",牡丹江市,"24",东宁县,"2017-02-13","2017-02-13"
700,"231025","86",中国,"23",黑龙江省,"10","2310",牡丹江市,"25",林口县,"2017-02-13","2017-02-13"
701,"231081","86",中国,"23",黑龙江省,"10","2310",牡丹江市,"81",绥芬河市,"2017-02-13","2017-02-13"
702,"231083","86",中国,"23",黑龙江省,"10","2310",牡丹江市,"83",海林市,"2017-02-13","2017-02-13"
703,"231084","86",中国,"23",黑龙江省,"10","2310",牡丹江市,"84",宁安市,"2017-02-13","2017-02-13"
704,"231085","86",中国,"23",黑龙江省,"10","2310",牡丹江市,"85",穆棱市,"2017-02-13","2017-02-13"
705,"231102","86",中国,"23",黑龙江省,"11","2311",黑河市,"02",爱辉区,"2017-02-13","2017-02-13"
706,"231121","86",中国,"23",黑龙江省,"11","2311",黑河市,"21",嫩江县,"2017-02-13","2017-02-13"
707,"231123","86",中国,"23",黑龙江省,"11","2311",黑河市,"23",逊克县,"2017-02-13","2017-02-13"
708,"231124","86",中国,"23",黑龙江省,"11","2311",黑河市,"24",孙吴县,"2017-02-13","2017-02-13"
709,"231181","86",中国,"23",黑龙江省,"11","2311",黑河市,"81",北安市,"2017-02-13","2017-02-13"
710,"231182","86",中国,"23",黑龙江省,"11","2311",黑河市,"82",五大连池市,"2017-02-13","2017-02-13"
711,"231202","86",中国,"23",黑龙江省,"12","2312",绥化市,"02",北林区,"2017-02-13","2017-02-13"
712,"231221","86",中国,"23",黑龙江省,"12","2312",绥化市,"21",望奎县,"2017-02-13","2017-02-13"
713,"231222","86",中国,"23",黑龙江省,"12","2312",绥化市,"22",兰西县,"2017-02-13","2017-02-13"
714,"231223","86",中国,"23",黑龙江省,"12","2312",绥化市,"23",青冈县,"2017-02-13","2017-02-13"
715,"231224","86",中国,"23",黑龙江省,"12","2312",绥化市,"24",庆安县,"2017-02-13","2017-02-13"
716,"231225","86",中国,"23",黑龙江省,"12","2312",绥化市,"25",明水县,"2017-02-13","2017-02-13"
717,"231226","86",中国,"23",黑龙江省,"12","2312",绥化市,"26",绥棱县,"2017-02-13","2017-02-13"
718,"231281","86",中国,"23",黑龙江省,"12","2312",绥化市,"81",安达市,"2017-02-13","2017-02-13"
719,"231282","86",中国,"23",黑龙江省,"12","2312",绥化市,"82",肇东市,"2017-02-13","2017-02-13"
720,"231283","86",中国,"23",黑龙江省,"12","2312",绥化市,"83",海伦市,"2017-02-13","2017-02-13"
721,"232701","86",中国,"23",黑龙江省,"27","2327",大兴安岭地区,"01",加格达奇区,"2017-02-13","2017-02-13"
722,"232702","86",中国,"23",黑龙江省,"27","2327",大兴安岭地区,"02",松岭区,"2017-02-13","2017-02-13"
723,"232703","86",中国,"23",黑龙江省,"27","2327",大兴安岭地区,"03",新林区,"2017-02-13","2017-02-13"
724,"232704","86",中国,"23",黑龙江省,"27","2327",大兴安岭地区,"04",呼中区,"2017-02-13","2017-02-13"
725,"232721","86",中国,"23",黑龙江省,"27","2327",大兴安岭地区,"21",呼玛县,"2017-02-13","2017-02-13"
726,"232722","86",中国,"23",黑龙江省,"27","2327",大兴安岭地区,"22",塔河县,"2017-02-13","2017-02-13"
727,"232723","86",中国,"23",黑龙江省,"27","2327",大兴安岭地区,"23",漠河县,"2017-02-13","2017-02-13"
728,"310101","86",中国,"31",上海,"01","3101",上海市,"01",黄浦区,"2017-02-13","2017-02-13"
729,"310104","86",中国,"31",上海,"01","3101",上海市,"04",徐汇区,"2017-02-13","2017-02-13"
730,"310105","86",中国,"31",上海,"01","3101",上海市,"05",长宁区,"2017-02-13","2017-02-13"
731,"310106","86",中国,"31",上海,"01","3101",上海市,"06",静安区,"2017-02-13","2017-02-13"
732,"310107","86",中国,"31",上海,"01","3101",上海市,"07",普陀区,"2017-02-13","2017-02-13"
733,"310108","86",中国,"31",上海,"01","3101",上海市,"08",闸北区,"2017-02-13","2017-02-13"
734,"310109","86",中国,"31",上海,"01","3101",上海市,"09",虹口区,"2017-02-13","2017-02-13"
735,"310110","86",中国,"31",上海,"01","3101",上海市,"10",杨浦区,"2017-02-13","2017-02-13"
736,"310112","86",中国,"31",上海,"01","3101",上海市,"12",闵行区,"2017-02-13","2017-02-13"
737,"310113","86",中国,"31",上海,"01","3101",上海市,"13",宝山区,"2017-02-13","2017-02-13"
738,"310114","86",中国,"31",上海,"01","3101",上海市,"14",嘉定区,"2017-02-13","2017-02-13"
739,"310115","86",中国,"31",上海,"01","3101",上海市,"15",浦东新区,"2017-02-13","2017-02-13"
740,"310116","86",中国,"31",上海,"01","3101",上海市,"16",金山区,"2017-02-13","2017-02-13"
741,"310117","86",中国,"31",上海,"01","3101",上海市,"17",松江区,"2017-02-13","2017-02-13"
742,"310118","86",中国,"31",上海,"01","3101",上海市,"18",青浦区,"2017-02-13","2017-02-13"
743,"310120","86",中国,"31",上海,"01","3101",上海市,"20",奉贤区,"2017-02-13","2017-02-13"
744,"310230","86",中国,"31",上海,"02","3102",上海市,"30",崇明县,"2017-02-13","2017-02-13"
745,"320102","86",中国,"32",江苏省,"01","3201",南京市,"02",玄武区,"2017-02-13","2017-02-13"
746,"320103","86",中国,"32",江苏省,"01","3201",南京市,"03",白下区,"2017-02-13","2017-02-13"
747,"320104","86",中国,"32",江苏省,"01","3201",南京市,"04",秦淮区,"2017-02-13","2017-02-13"
748,"320105","86",中国,"32",江苏省,"01","3201",南京市,"05",建邺区,"2017-02-13","2017-02-13"
749,"320106","86",中国,"32",江苏省,"01","3201",南京市,"06",鼓楼区,"2017-02-13","2017-02-13"
750,"320107","86",中国,"32",江苏省,"01","3201",南京市,"07",下关区,"2017-02-13","2017-02-13"
